computerphilologie|5
computers|213
computer|592
computes|3
compute|6
computing|702
compère|9
comtemporary|3
comunity|3
conan|17
concatenates|3
concatenation|3
concealed|4
conceded|3
conceivable|3
conceived|35
conceive|8
concentrant|3
concentrated|8
concentrates|3
concentrate|13
concentrating|6
concepteur|3
conceptions|8
conception|14
concepts|96
conceptualization|7
conceptualized|5
conceptualize|11
conceptually|6
conceptual|73
conceptuel|3
concept|128
concernant|3
concerned|62
concerning|59
concerns|40
concern|36
concilio|4
concise|10
concluded|12
concludes|4
conclude|23
concluding|3
conclusions|59
conclusion|75
concomitant|5
concordancer|3
concordances|45
concordance|60
concordancing|5
concretely|5
concrete|39
concret|3
concurrently|10
concurrent|16
concur|8
condensed|4
conditional|7
conditioned|5
conditions|33
condition|18
condron|6
conducive|3
conducted|30
conducting|14
conduct|19
confederate|3
conferences|22
conference|236
conferencing|3
confers|4
confessions|6
confidence|21
confident|8
configurable|4
configuration|17
configured|11
configuring|3
confined|6
confines|3
confirmation|4
confirmed|13
confirming|4
confirms|6
confirm|19
conflate|3
conflation|4
conflicting|5
conflicts|8
conflict|6
conformance|20
conformant|19
conformed|3
conforming|15
conformity|6
conforms|15
conform|15
confrontation|8
confronted|5
confronting|4
confronts|3
confront|13
confused|11
confuse|4
confusing|3
confusion|8
congress|44
congruency|3
congruent|3
conjectured|3
conjugaison|3
conjugation|8
conjunctions|10
conjunction|25
conjunctivity|3
connacht|6
connaissances|8
connaissance|5
connected|41
connecting|10
connections|48
connection|40
connectivity|6
connects|6
connect|8
connolly|6
connotations|5
connotative|5
conocordances|3
conquer|6
conrad|9
consacrées|3
consciously|8
consciousness|10
conscious|14
consensual|3
consensus|27
consent|3
consequences|15
consequence|13
consequently|36
conservation|8
conservatism|3
conservative|8
conservators|3
conservatory|6
conserved|3
considerable|57
considerably|13
considerations|29
consideration|44
considered|122
considering|22
considers|16
consider|102
considération|3
consign|3
consisted|3
consistence|3
consistency|58
consistently|30
consistent|61
consisting|34
consists|82
consist|30
console|3
consonantal|9
consonants|9
consortia|3
consortium|64
conspicuous|4
constante|3
constantine|4
constantly|14
constants|33
constant|48
constellating|3
constellations|3
constellation|6
constituents|28
constituent|52
constituted|8
constitutes|21
constitute|29
constituting|7
constitutive|7
constrained|13
constraining|4
constraints|52
constraint|54
constrain|8
construcción|3
constructed|36
constructing|24
constructions|14
construction|82
constructive|6
constructor|3
constructs|15
construct|40
construed|3
construire|4
consultable|3
consultancy|3
consultant|8
consultation|12
consulted|8
consulting|12
consult|14
consumers|5
consumer|3
consuming|16
consumption|4
conséquences|3
contacted|3
contacting|3
contacts|4
contact|13
contained|59
containers|3
containing|83
containment|4
contains|105
contain|91
contamination|3
contemplated|3
contemplating|3
contemporaneously|3
contemporaries|10
contemporary|73
contenders|4
contention|6
contentrating|3
contents|97
content|397
contenu|8
contest|7
contextes|5
contexte|6
contextsensitivity|7
contexts|104
contextualise|3
contextualization|3
contextualize|4
contextualizing|8
contextually|10
contextual|33
contextuels|4
context|324
conte|10
contient|3
contiguous|5
contingency|3
continually|6
continual|4
continuation|13
continued|12
continues|22
continue|49
continuing|14
continuity|6
continuously|4
continuous|15
continuum|16
contortionist|3
contour|3
contractor|3
contract|8
contraddetti|3
contradictions|7
contradiction|3
contradictory|10
contraintes|3
contrarily|3
contrary|11
contraste|3
contrasting|8
contrastive|5
contrasts|3
contrast|44
contrecarrer|4
contributed|15
contributes|6
contribute|34
contributing|9
contributions|31
contribution|31
contributors|16
contributor|4
controlled|50
controlling|12
controls|17
control|117
controversy|7
conundrum|3
convenes|3
convenience|6
conveniently|6
convenient|28
conventionalization|3
conventionally|6
conventional|63
conventions|31
convention|14
convergence|17
conversant|3
conversational|3
conversations|7
conversation|31
conversely|3
conversions|4
conversion|58
converted|35
converter|4
converting|14
converts|7
convert|27
conveyed|11
conveying|9
convey|20
convictions|3
conviction|8
convient|6
convinced|6
convincing|8
conway|3
con|7
conçu|7
cooccurent|11
coocurence|3
cookery|3
cool|4
coombs|6
cooperation|22
cooperatively|4
cooperative|11
cooper|8
coordinated|4
coordinates|7
coordinate|10
coordinating|10
coordination|6
coordinators|5
coordinator|19
coord|5
copeland|4
copenhagen|3
cope|15
copied|7
copies|27
coping|5
coppetiers|3
copying|9
copyist|3
copyright|25
copy|46
corbett|3
cords|3
coref|7
coreness|4
core|100
cornelia|3
cornell|27
corns|13
cornwell|3
corollary|4
coronarographie|11
corpname|5
corporate|12
corporation|10
corpora|218
corps|4
corpuslinguistical|3
corpus|808
corp|3
corrected|12
correcting|13
corrections|20
correction|30
correctly|27
correctness|18
correctors|6
corrects|4
correct|80
correlated|6
correlate|5
correlations|8
correlation|31
correlative|3
corresponded|4
correspondences|5
correspondence|19
correspondents|5
correspondent|6
correspondingly|4
corresponding|64
corresponds|13
correspond|22
corrigibility|4
corris|3
corrupted|3
corráin|4
coréfèrent|3
coréférences|3
coréférence|4
cosmological|4
cosmology|3
costello|3
costly|8
costs|46
costumes|3
cost|87
cottage|4
couched|4
couldn't|3
could|304
couleur|6
coulombe|4
councils|4
council|26
counted|7
counterassumption|3
counterexamples|3
counterparts|5
counterpoint|8
counter|14
counting|16
countries|27
country|25
counts|20
county|7
count|20
coupez|3
coupled|3
couplets|7
couple|13
coup|3
courbet|3
courier|3
cournane|7
coursebook|3
courses|118
courseware|51
course|235
cours|20
court|12
cousin|3
covariance|5
covariation|4
coverage|15
covered|18
covering|29
covers|16
cover|31
cowley|5
co|119
cp|22
crac|4
craenenburg|4
crafted|3
craft|7
craig|21
crane|43
cranfield|3
crawford|5
cray|3
crazy|3
created|165
creates|29
create|224
creating|149
creations|4
creation|156
creatively|3
creative|55
creativity|20
creators|23
creator|8
creatures|5
credentials|4
credibility|8
credit|5
crg|3
cries|4
crin|7
cripps|3
cristiana|3
criteria|93
criterion|26
critically|13
critical|250
criticised|4
criticisms|18
criticism|96
criticized|3
critics|31
criticus|6
critic|21
critiques|7
critique|28
criwg|3
croft|4
cronbach|9
cropped|4
crops|4
crop|6
crossed|6
crossing|15
crossreferenced|3
crossroads|6
cross|98
crowning|3
crucially|7
crucial|56
crucible|3
crude|4
crunching|4
crux|3
crystal|24
créant|3
création|3
créer|4
créé|4
cscw|3
csd|13
css|4
cs|3
cta|7
cti|11
ct|6
cuase|3
cuba|4
cues|9
cue|7
culminated|3
cultos|4
culturally|11
cultural|221
culturelle|3
cultures|29
culture|126
cumbersome|6
cumulated|5
cumulative|8
cuneiform|4
cup|7
curate|3
curators|4
curator|3
curiosity|7
curiously|4
currency|15
currently|140
current|193
curricular|9
curricula|17
curriculum|14
cursor|9
curtain|3
curtin|12
curves|6
curve|8
curé|4
cushman|8
customary|4
customers|11
customer|11
customisation|6
customised|6
customizable|5
customization|13
customized|17
customize|10
customs|4
custom|20
cus|10
cuts|6
cutting|11
cut|19
cu|54
cvn|7
cv|3
cybersociety|3
cyberspace|16
cybertext|12
cycles|3
cycle|10
cynthia|3
cyrillic|9
czap|3
czech|5
c|265
céline|7
célèbre|4
d'abord|6
d'achoppement|3
d'actions|3
d'actualiser|3
d'afficher|3
d'ailleurs|6
d'alembert|7
d'alléger|5
d'analyser|3
d'analyse|12
d'andrade|4
d'appeler|3
d'apprentissage|12
d'attributs|3
d'auteur|3
d'autrefois|3
d'autres|11
d'autre|6
d'elles|3
d'enregistrer|3
d'esquisser|3
d'exploration|5
d'explorer|3
d'hier|3
d'identifier|3
d'importance|3
d'indépendence|3
d'informations|6
d'interprétation|3
d'introduire|3
d'objets|3
d'obtenir|3
d'opération|3
d'ottawa|3
d'outil|4
d'ubiquité|3
d'une|37
d'un|47
d'utilisation|4
d'éditions|3
d'éléments|13
d'état|3
d'étudiants|3
d'évaluation|3
d'événements|3
d.c|3
d.r.lewis@exeter.ac.uk|3
dacian|4
daedalus|4
daelemans|5
daf|4
dagan|4
dahlström|3
daily|8
dakota|6
dale|3
dalhousie|12
dallago|3
dall|3
damaged|17
damage|7
dam|5
dancers|7
dance|4
dancing|4
dangerously|3
dangerous|3
dangers|5
danger|7
danielle|4
daniel|22
danish|4
danse|3
dans|153
dantesca|10
dante|14
dan|7
darbyshire|4
dargelos|3
darmstadt|3
darrell|3
darwin|4
dashes|3
das|19
databank|3
databases|158
database|546
datapoints|3
datasets|9
dataset|8
datastreams|4
datatjeneste|3
datatyping|3
data|1195
dated|13
datelines|3
dateline|3
datenverarbeitung|3
dates|41
date|129
dating|11
dati|4
datum|3
datés|3
dauntingly|3
daunting|7
davet|5
david.chesnutt@sc.edu|4
david.hoover@nyu.edu|4
david|124
davis|10
davy|7
dawson|8
days|20
day|61
da|5
dbase|4
dbg|5
dbms|3
dbt|15
dc.coverage|3
dc.description|3
dc.identifier|3
dc.relation|3
dc.subject|3
dc.type|3
dcms|9
dc|22
deach|3
deadlines|3
deadline|11
dead|9
dealing|45
deals|8
dealt|8
deal|72
dean|3
dear|3
death|15
dea|6
debatable|3
debated|3
debates|7
debate|28
deborah|5
debrecen|16
debut|3
decades|25
decade|19
decameron|12
december|23
decentered|3
decentralization|3
decentralized|3
deception|4
decidedly|3
decided|51
decides|4
decide|35
deciding|10
decimal|6
deciphering|7
decipherment|5
decisions|60
decision|28
decisive|12
declarations|10
declaration|19
declarative|14
declared|7
declares|6
declare|4
declaring|3
declined|3
declines|5
decl|10
decoding|4
decompose|3
decomposition|4
deconstruction|3
deconventionalize|3
decoration|4
decoupling|3
decreases|4
decrease|6
decreasing|6
dec|18
dedicated|19
dedication|4
deduced|3
deduce|3
deductive|8
deegan|16
deemed|20
deem|3
deeper|13
deeply|23
deep|17
defaults|5
default|16
defence|7
defending|4
defense|6
defer|3
deficiencies|5
deficient|5
defined|169
defines|35
define|73
defining|45
definite|15
definitions|43
definition|104
definitive|15
deflection|6
defoe|12
deformance|3
deformation|4
defy|5
def|5
degli|5
degrees|12
degree|94
degré|4
deictic|9
deity|3
dei|6
delacroix|3
delany|4
delay|5
delcourt|4
delegates|3
deleted|16
delete|6
deletions|13
deletion|10
deleuze|3
delfi|4
deliberately|5
deliberations|6
delicate|3
delightful|4
delight|3
delimited|6
delimiters|5
delimit|5
delisle|5
deliverable|5
delivered|36
delivering|24
delivery|134
deliver|38
dell'italiano|3
della|4
delmas|4
delphine|3
delphi|5
deluge|3
delve|3
del|33
delà|4
demanded|7
demande|4
demanding|6
demands|35
demand|24
demarcation|4
demeure|3
democracy|4
demographics|4
demographic|5
demonstrable|3
demonstrated|55
demonstrates|27
demonstrate|96
demonstrating|8
demonstrations|3
demonstration|77
demon|4
demos|3
demotic|3
demo|6
demur|3
demy|3
dem|7
deneka|3
dene|4
denied|6
denmark|7
dennis|4
denn|3
denotation|3
denotative|3
denoted|4
denotes|5
denote|6
denoting|6
densely|3
dense|3
density|11
dent|8
den|13
departmentally|3
departmental|9
departments|31
department|219
departure|9
dependant|3
dependence|15
dependencies|5
dependency|8
dependent|28
depending|26
depends|30
depend|19
depicted|6
depictions|3
depiction|4
depict|3
deployed|5
deploying|3
deployment|3
deploy|9
deposited|3
depository|5
deposit|5
deprived|3
depths|3
depth|44
dept|17
derek|6
derivational|4
derivation|10
derivative|3
derived|59
derives|9
derive|23
deriving|7
dernières|3
derose|31
derrida|5
der|72
descendant|5
descenders|4
descending|3
described|165
describes|65
describe|133
describing|52
descriptions|96
description|196
descriptive|149
descriptors|6
descunits|7
descunit|10
deserves|6
deserve|3
desiderata|5
designated|5
designations|3
designed|201
designers|32
designer|9
designing|44
designs|10
design|415
desirable|21
desired|25
desires|6
desire|26
desktop|10
desmarais|5
despite|62
dessins|4
dessus|3
destination|18
destiné|5
destroyed|4
destruction|3
des|302
detachment|3
detailed|112
details|55
detail|63
detected|18
detection|16
detective|20
detect|13
determinants|3
determinant|4
determination|13
determined|37
determiners|3
determiner|4
determines|13
determine|74
determining|30
deterministic|7
detti|5
det|19
deutschen|12
deutsches|9
deutsche|20
deutsch|5
deuxième|6
deux|36
devanagari|3
developed|303
developers|37
developer|6
developing|136
developmental|17
developments|45
development|471
develops|6
develop|147
deviate|3
deviations|11
deviation|4
devices|37
device|31
devil|8
devine|3
devised|16
devise|5
devising|8
devoir|4
devoted|18
devote|6
devra|5
dewey|8
dexter|4
de|852
dfa|3
dfg|4
dgd@cs.bu.edu|3
dhm|3
dhtml|4
diachronic|10
diacritics|3
diagnostic|4
diagramm|3
diagrams|21
diagram|10
dialectal|3
dialectical|3
dialectic|3
dialects|21
dialect|6
dialogic|11
dialogues|14
dialogue|58
diamond|3
diane|4
diaries|14
diatopically|3
dia|3
dichotomy|3
dickinson|103
dicomo|8
dictated|5
dictate|4
dicta|3
dictionaries|114
dictionary|336
dictionnaire|7
didacticiels|3
didactic|10
diderot|16
didn't|3
did|57
died|4
diego|6
dienemann|3
dienstag|3
dieter|5
dietzer|5
die|61
differed|5
differences|115
difference|62
differentiated|5
differentiates|4
differentiate|5
differentiating|4
differentiation|13
differently|17
different|772
differing|18
differs|17
differ|25
difficulties|58
difficulty|45
difficult|141
difficultés|3
diffidence|3
diffuse|4
diffusion|5
différences|6
différence|7
différentes|10
différents|14
digest|6
digitalen|3
digitalisation|3
digitalized|4
digitally|17
digital|822
digitisation|20
digitised|22
digitise|5
digitising|6
digitization|83
digitized|60
digitize|11
digitizing|15
digits|3
dignities|3
digrams|4
digressive|3
dijk|6
dilemmas|3
dilemma|7
dillon|5
dilution|3
dimensionality|6
dimensional|33
dimensions|31
dimension|24
diminishes|3
diminish|4
dimmed|4
dino|13
dionysius|9
dio|11
diplomas|3
diplomatic|6
dip|3
directed|24
directement|3
directing|6
directional|6
directions|42
direction|49
directive|3
directly|76
directories|4
directors|4
directory|14
director|26
directs|4
direct|67
dire|6
dirty|7
disadvantages|14
disadvantage|12
disagreements|6
disagreement|5
disagree|7
disambiguated|12
disambiguate|3
disambiguation|32
disappearance|4
disappearing|5
disappear|7
disassemble|4
disaster|4
discarding|4
discern|9
disciplinarity|3
disciplinary|30
disciplines|114
discipline|88
disclose|3
discontented|3
discontinuities|4
discontinuous|10
discordant|3
discouraged|3
discourses|9
discourse|121
discours|9
discovered|16
discoveries|5
discovering|11
discovery|36
discover|20
discrepancies|5
discrepancy|6
discrete|15
discriminants|3
discriminant|18
discriminate|6
discriminating|7
discrimination|12
discriminators|6
discriminatory|8
discursively|4
discursive|14
discussed|107
discusses|21
discussing|13
discussions|45
discussion|199
discuss|124
discuté|3
disdainful|4
diseases|3
disentangle|3
disguised|6
disguising|3
dish|7
disiplinarity|4
disjunction|5
diskette|5
diskutieren|3
disk|9
dismantle|3
dismissal|3
disordered|4
disorientation|4
disparate|18
disparition|10
dispensation|3
dispersed|10
dispersion|3
displaced|6
displacement|4
displayed|55
displaying|16
displays|31
display|224
disposal|9
dispositif|3
disposons|3
disproportionate|3
disputed|15
dispute|3
disraeli|12
disregarded|3
disregard|3
disrupt|4
dissatisfied|3
disseminated|6
disseminate|8
disseminating|8
disseminations|3
dissemination|37
disseminators|3
dissent|3
dissertations|12
dissertation|11
dissimilarities|4
dissonance|3
diss|3
distances|14
distance|67
distantly|4
distant|6
distinctes|3
distinctions|19
distinction|53
distinctiveness|10
distinctive|25
distinctly|4
distinct|59
distingue|4
distinguished|25
distinguishes|8
distinguishing|11
distinguish|45
distorted|4
distort|3
distractions|3
distract|3
distributed|74
distribute|6
distributing|3
distributional|8
distributions|45
distribution|93
distributive|5
districts|13
district|3
distrust|3
dis|6
dit|7
divergence|7
divergent|9
diverge|4
diverses|6
diverse|50
diversis|3
diversity|19
diverted|3
divided|43
divides|5
divide|10
dividing|3
divine|7
divinity|3
divisions|12
division|29
div|22
dix|5
dizzying|4
di|16
dlavoie@gmu.edu|3
dlf|3
dl|3
dm|3
dna|27
doane|4
dobreva|14
dobrev|3
dobson|5
docgroup|4
doctoral|9
doctorat|4
doctor|5
doctrina|11
documentaries|3
documentary|22
documentation|93
documented|23
documenting|3
documents|582
document|696
doepel|3
doesn't|12
does|257
dogmatically|3
doing|49
dois|3
doit|12
doivent|3
dokumenten|3
dollars|3
domaine|10
domains|37
domain|96
domestic|3
dominance|3
dominant|9
dominated|6
dominate|6
dom|32
don't|25
donald|12
donated|6
dona|4
donc|19
done|145
dong|4
donna|6
donnees|3
donnent|6
donner|9
donne|4
données|21
dont|15
don|5
doomed|3
doors|5
doreen|3
dori|3
dorothy.kenny@dcu.ie|3
dorothy|3
dortmund|3
dossiers|3
dos|15
dots|3
dot|9
doublets|9
double|18
doubly|4
doubtful|11
doubt|21
douglas|15
doute|7
dov|3
downie|7
downloaded|9
downloading|5
download|17
downspouts|3
downward|3
down|80
doyle|16
dozen|13
do|406
dpa|22
dpi|10
draftsmanship|3
drafts|16
draft|41
drag|8
dramas|5
dramatically|3
dramatic|16
dramatispersona|6
dramatization|3
drama|50
drastically|6
draughting|3
drawbacks|11
drawback|9
drawings|10
drawing|44
drawn|44
draws|12
draw|41
dreaming|3
dreamt|3
dream|4
dresden|4
dressing|3
dress|6
drew|6
drh|4
drillers|3
drill|8
driscoll|7
driven|49
drives|4
drive|4
driving|3
droits|4
dropped|7
drop|11
drubin@uga.edu|3
drucker|13
drugim|3
dryden|3
dry|3
dr|29
dspace|3
dsssl|4
dtds|55
dtd|318
dtp|3
dts|3
dualism|5
duality|3
dual|11
dubin|6
dublic|3
dublin|41
ducasse|3
duckers|3
duckles|5
duck|3
duden|7
due|82
duffy|5
dug|3
duke|7
dumais|3
dum|4
duncan|4
dunning|5
dunod|4
dunton|3
duplicate|11
duplication|5
duquette|4
durand|25
duration|22
dura|3
durham|5
during|140
duro|3
durusau|6
dusting|3
dust|10
dutch|22
duties|4
duty|5
du|170
dvd|6
dwarfed|3
dwb|54
dwyer|3
dylan|14
dynamically|25
dynamics|18
dynamic|59
dynasty|4
dynatext|13
dynaweb|23
dyvik|4
d|261
dès|4
déailer|3
début|6
décider|3
décomposé|3
découvre|3
découvrir|3
décrire|6
décriée|3
déduit|4
défaut|3
définir|3
défi|3
dégorger|3
déjà|14
délimiter|3
démarches|6
démarche|3
démographique|4
démontrer|5
démultiplication|4
départ|6
dépit|3
déplace|3
dépouillement|3
dérive|4
désignant|3
désignation|4
désignée|3
désigné|3
désirons|3
détails|5
déterminer|7
développement|8
développé|3
dévoile|4
döblin|3
each|817
eades|4
ead|45
eaf|3
eager|4
eagleson|4
eagles|20
eah|3
eam|3
earlier|49
earliest|14
early|166
earl|3
earth|6
eased|3
ease|44
easier|42
easiest|4
easily|133
easing|3
eastern|4
eastgate|3
east|26
easy|118
eat|3
eaves|5
ebeling|5
ebt|4
ecai|3
eccentric|3
echelard|3
echoing|3
eckman|3
eclectic|5
ecm|5
ecological|4
economically|10
economics|11
economic|25
economy|6
ec|3
edda|8
edges|13
edge|12
edinburgh|34
editable|3
edited|52
editing|142
editions|262
edition|333
editore|5
editorial|102
editors|111
editor|478
edit|16
edmund|4
edn|3
edp|3
eds|9
eduardo|4
educated|5
educating|4
educational|86
education|191
educators|8
educom|4
eduprise.com|5
edv|3
edward|17
ed|45
eejanaika|31
eepf|4
effaced|3
effecting|6
effectively|41
effectiveness|28
effective|98
effects|44
effectuer|4
effectuée|6
effect|63
effets|4
effet|8
efficaces|3
efficiency|15
efficiently|9
efficient|40
efforts|63
effort|92
efl|3
eggert|3
eggs|4
egon|3
ego|3
eg|298
ehrmann|4
eide|9
eigennamen|3
eighteenth|17
eighth|3
eighty|3
eight|22
eindhoven|7
einer|3
eines|3
eine|9
einführung|3
einsame|3
einziger|3
einzig|5
ein|13
eire|3
either|131
ei|3
eklund|3
ekphrasis|4
elaborated|8
elaborately|6
elaborate|9
elaboration|6
elastic|3
elderly|3
electionis|4
elective|3
electoral|6
electric|7
electronically|30
electronic|1068
elegance|3
elegant|4
elektronischer|3
elemental|3
elements|365
element|196
elena|3
eleven|6
elh|3
elicitation|17
elicited|3
elicits|3
elicit|3
eliminated|6
eliminates|3
eliminate|10
eliminating|4
eliott|4
eliot|9
elisabeth|4
elizabethan|4
elizabeth|13
ellen|13
elle|10
elliott|8
ellis|7
elli|15
elmer|3
elm|3
elsevier|5
elsewhere|26
else|25
elta|6
elucidate|4
eluding|3
elusive|6
elvestrand|3
el|16
emacs|5
emails|3
email|34
emanations|3
emballage|3
embarked|4
embarrassed|3
embedded|42
embedding|5
embeds|4
emblematic|3
embodied|10
embodies|5
embody|11
embraces|4
embroiled|3
emden|7
emendations|7
emerged|19
emergence|10
emergent|8
emerges|7
emerge|18
emerging|13
emerson|5
emily|26
emil|7
emls|6
emmos|4
emmo|6
emory|9
emotional|11
emotions|3
empaillé|3
emperor|19
emphasised|3
emphasise|4
emphasis|40
emphasized|10
emphasizes|8
emphasize|5
emphasizing|8
emph|3
empire|10
empirically|11
empirical|42
empirisch|3
employability|6
employed|49
employing|20
employment|7
employs|18
employ|35
empowered|4
empowers|3
empreintes|3
empty|13
emulate|4
em|8
enabled|15
enables|41
enable|74
enabling|28
encapsulates|4
encapsulate|3
encapsulation|4
enclosed|8
enclosure|4
encoded|208
encoders|10
encoder|398
encode|67
encodings|24
encoding|631
encompassed|3
encompasses|4
encompass|6
encore|6
encountered|44
encounters|8
encounter|11
encouraged|18
encouragement|4
encourages|16
encourage|24
encouraging|11
encrrc|4
encyclopaedias|5
encyclopedia|14
encyclopedic|15
encyclopédie|23
endeavored|3
endeavors|7
endeavor|10
endeavours|8
endeavour|4
ended|17
endings|13
ending|17
endless|3
endnotes|3
endorsed|4
endorsing|3
endowment|10
ends|22
endure|3
end|209
enea|3
energies|3
energy|5
enfants|3
enforced|6
enforce|9
enforcing|3
engaged|28
engagement|19
engages|3
engage|37
engaging|14
engendered|3
engestrom|3
engineering|81
engineers|10
engines|29
engine|79
england|32
englewood|5
english|516
engpo|4
engraver|3
enguehard|3
enhanced|34
enhancements|4
enhancement|3
enhances|7
enhance|43
enhancing|15
enjambment|3
enjoyable|3
enjoyment|4
enjoy|12
enlightened|5
enlightenment|6
enlisted|3
enormously|5
enormous|12
enough|97
enquiries|3
enquiry|5
enriched|12
enriching|4
enrichment|14
enrich|14
enrolled|5
enroll|5
ensembles|4
ensemble|8
ensue|3
ensuing|4
ensuite|6
ensured|4
ensures|9
ensure|53
ensuring|11
entails|4
entail|4
entente|3
entered|27
entering|18
enterprise|11
enters|6
entertainment|5
enter|27
enthusiasms|4
enthusiasm|6
enthusiastically|3
enthusiastic|3
enthusiasts|4
enticing|3
entirely|33
entirety|3
entire|85
entities|43
entitled|8
entity|20
entrance|5
entrenched|4
entrer|3
entre|46
entries|128
entropy|12
entry|139
entschieden|3
entwistle|4
ent|3
enumerated|3
enumerating|4
enumeration|5
envie|4
environmental|5
environments|44
environment|235
environnements|3
environnement|9
envisaged|11
envisage|5
envisioned|7
envisioning|5
envision|6
en|157
eof|7
ephemeral|6
epics|3
epic|10
epidemiology|4
epidocinator|3
epidocs|3
epidoc|36
epigraphers|8
epigraphical|6
epigraphic|11
epigraphy|10
episode|4
epistemologically|3
epistemological|7
epistemology|6
epistolary|3
epithets|4
epochs|3
epss|3
eps|4
equaling|3
equalling|3
equally|20
equal|29
equate|3
equations|6
equation|13
equipment|12
equipped|9
equitable|4
equivalence|7
equivalents|13
equivalent|40
eradicate|3
erased|4
erasing|3
erasmus|5
erasures|3
erasure|4
era|27
erb|7
erebus@ntlworld.com|3
ergodic|6
erich|3
eric|47
erkenntnis|3
erlbaum|20
ernst|6
erroneous|3
errors|35
error|34
erste|4
erwin|4
erzählte|3
er|16
escalated|4
escapes|3
escape|4
eschews|4
eskey|4
esl|5
esnd|4
esoteric|3
especially|141
espen|31
espinilla|5
esposizioni|15
esp|8
essai|4
essays|37
essay|25
essences|3
essence|17
essentially|50
essentials|4
essential|81
essen|3
essex|3
essick|5
established|87
establishes|4
establishing|33
establishment|18
establish|47
estadual|4
estatuto|3
esther|3
estimated|9
estimates|18
estimate|31
estimating|4
estimation|21
estonian|3
estratagemas|4
estudos|3
est|74
es|7
eta|3
etc|198
etd|7
etexts|4
etext|7
ethical|3
ethnicity|4
ethnic|6
ethnographic|5
ethnography|10
ethology|3
etymologically|3
etymological|4
etymology|6
et|542
euc|4
eugenio|6
eui|4
eul|4
eunice|3
euripides|4
european|50
europe|37
eurotra|3
eux|3
eu|6
evaded|3
evaluated|12
evaluates|5
evaluate|35
evaluating|8
evaluations|8
evaluation|83
evaluative|6
evaluieren|3
evanhoutte@kantl.be|3
evans|6
evaporates|4
eva|4
evelyn.breiteneder@oeaw.ac.at|3
evelyn|7
evenly|3
event.role|3
events|99
eventually|30
eventual|11
event|56
even|327
everitt|4
everybody|3
everyday|10
everyone|19
everything|17
every|131
ever|36
eve|4
evidenced|3
evidence|101
evidently|10
evident|28
evincing|4
evocative|3
evoke|8
evolutionary|9
evolution|36
evolved|21
evolves|3
evolve|8
evolving|18
ewaic|3
ewers|3
exacerbate|3
exactitude|3
exactly|40
exact|25
examinations|6
examination|35
examined|41
examines|10
examine|50
examining|20
examples|170
example|504
exams|8
exam|22
excavations|4
excavation|9
exceeds|5
exceed|4
excellence|7
excellent|14
exceptional|3
exceptions|4
exception|17
except|25
excerpts|3
excerpt|4
excessive|3
excess|3
exchangeable|4
exchanges|5
exchange|37
excist|3
excited|5
excitement|4
excite|4
exciting|12
excluded|4
exclude|7
excluding|8
exclusions|3
exclusion|5
exclusively|10
exclusive|11
execpt|3
executable|7
executed|3
execute|7
execution|7
executive|11
exegesis|4
exegetical|4
exemplary|9
exemples|8
exemple|14
exemplifications|3
exemplified|6
exemplify|5
exercices.txt|6
exercices|3
exercises|29
exercise|39
exert|4
exeter|11
exhaustively|8
exhaustive|7
exhibited|4
exhibiting|3
exhibitions|4
exhibition|19
exhibits|10
exhibit|29
exigencies|7
existed|12
existence|33
existential|5
existent|4
exister|3
existe|3
existing|173
exists|39
exist|85
exograms|5
expanded|26
expanding|5
expands|3
expand|23
expansions|4
expansion|18
expansive|3
expan|6
expectational|5
expectations|22
expectation|6
expected|71
expecting|4
expect|62
expended|7
expenditure|5
expenses|3
expense|9
expensive|20
experienced|12
experiences|40
experience|140
experiencing|6
experimentally|3
experimental|57
experimentation|8
experimenting|11
experiments|54
experiment|98
expertise|69
experts|45
expert|39
explained|16
explaining|6
explains|4
explain|37
explanations|8
explanation|30
explanatory|17
explicated|9
explicate|5
explication|16
explicitly|49
explicitness|4
explicit|58
expliquer|4
expliquées|3
exploded|3
exploitation|9
exploited|17
exploiting|10
exploits|4
exploit|21
explorations|4
exploration|54
exploratory|10
explored|23
explorer|10
explores|15
explore|83
exploring|44
explosion|5
exponentially|6
exported|7
exporting|9
export|20
exposed|5
exposes|3
expose|8
exposing|3
exposition|10
expositio|4
expository|7
exposure|3
expounded|4
expressed|62
expresses|14
expressing|28
expressions|80
expression|75
expressive|11
express|46
expérimental|9
extant|25
extended|57
extending|18
extends|17
extend|30
extensibility|10
extensible|38
extensions|22
extension|33
extensively|17
extensive|53
extent|75
externalization|3
externally|5
external|38
extracted|34
extracting|22
extraction|32
extracts|16
extract|36
extraits|4
extrait|3
extralinguistiques|3
extraordinarily|3
extraordinary|7
extrapolate|3
extrapolating|3
extrapolation|4
extra|25
extremely|35
extremes|5
extreme|22
extrinsic|3
extérieur|3
ex|8
eyecontact|3
eyes|10
eye|18
ezik|3
ezra|3
e|257
faber|13
fabricae|3
fabric|3
faced|27
faceimage|7
faces|8
faceted|12
facets|7
facet|8
face|58
fachinformatik|3
facie|3
faciles|3
facilitated|10
facilitates|20
facilitate|80
facilitating|16
facilitator|3
facilite|3
facilities|25
facility|36
facing|13
fackel|9
facsimiles|28
facsimile|43
factoids|11
factoid|11
factors|75
factor|37
facts|25
factuality|4
factual|8
fact|179
faculties|23
faculty|198
faded|5
fahrner|4
failed|5
failing|3
fails|11
failures|9
failure|15
fail|20
faint|4
faire|17
